,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,True,,2024-11-23 17:12:08.975645,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,True,,2024-11-23 17:12:08.975645,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,True,,2024-11-23 17:12:08.975645,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,True,,2024-11-23 17:12:08.975645,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,True,,2024-11-23 17:12:08.975645,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,True,,2024-11-23 17:12:08.975645,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,2024-11-23 17:12:08.975645,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,True,,2024-11-23 17:12:08.975645,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,2024-11-23 17:12:08.975645,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,2024-11-23 17:12:08.975645,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,2024-11-23 17:12:08.975645,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,ガ,,,2024-11-23 17:12:08.975645,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,ガ,,,2024-11-23 17:12:08.975645,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,ガ,,,2024-11-23 17:12:08.975645,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,ガ,,,2024-11-23 17:12:08.975645,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,ガチヤグ,,,2024-11-23 17:12:08.975645,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,ガチヤグ,,,2024-11-23 17:12:08.975645,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,ガチヤグ,,,2024-11-23 17:12:08.975645,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,2024-11-23 17:12:08.975645,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,2024-11-23 17:12:08.975645,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,2024-11-23 17:12:08.975645,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,ガ,,,2024-11-23 17:12:08.975645,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,ガ,,,2024-11-23 17:12:08.975645,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,ガ,,,2024-11-23 17:12:08.975645,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,ガ,,,2024-11-23 17:12:08.975645,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,ガ,,,2024-11-23 17:12:08.975645,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,ガ,,,2024-11-23 17:12:08.975645,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,ガチヤグ,,,2024-11-23 17:12:08.975645,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,2024-11-23 17:12:08.975645,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,2024-11-23 17:12:08.975645,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,2024-11-23 17:12:08.975645,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,2024-11-23 17:12:08.975645,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,2024-11-23 17:12:08.975645,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,2024-11-23 17:12:08.975645,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,2024-11-23 17:12:08.975645,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,2024-11-23 17:12:08.975645,,,
