0.9,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,,,,,Splatana-Wiper,Glooga_Dualies_Deco,Heavy-Splatling,Carbon-Roller-Deco,Order_Dualie_Replicas,Clash-Blaster,Dread_Wringer,Bloblobber_Deco,,0,0,0,5,,,,2024-11-23 17:15:16.546382,,,
1.0,,,,,,,,,,,,,,,,,,,,,,1,0,0,6,,,,2024-11-23 17:15:16.546382,,,
1.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,,True,,2024-11-23 17:15:16.546382,,,
1.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,,,,2024-11-23 17:15:16.546382,,,
1.1,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,,,,2024-11-23 17:15:16.546382,,,
1.1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,99,,,Splatana-Wiper,Glooga_Dualies_Deco,Heavy-Splatling,Carbon-Roller-Deco,Order_Dualie_Replicas,Clash-Blaster,Dread_Wringer,Bloblobber_Deco,,0,0,0,5,,,,2024-11-23 17:15:16.546382,,,
1.1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,99,,,Splatana-Wiper,Glooga_Dualies_Deco,Heavy-Splatling,Carbon-Roller-Deco,Order_Dualie_Replicas,Clash-Blaster,Dread_Wringer,Bloblobber_Deco,,0,0,0,6,,,,2024-11-23 17:15:16.546382,,,
1.2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,99,,,Splatana-Wiper,Glooga_Dualies_Deco,Heavy-Splatling,Carbon-Roller-Deco,Order_Dualie_Replicas,Clash-Blaster,Dread_Wringer,Bloblobber_Deco,,0,0,0,6,,,,2024-11-23 17:15:16.546382,,,
1.2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,,,,Splatana-Wiper,Glooga_Dualies_Deco,Heavy-Splatling,Carbon-Roller-Deco,Order_Dualie_Replicas,Clash-Blaster,Dread_Wringer,Bloblobber_Deco,,0,0,0,6,,,,2024-11-23 17:15:16.546382,,,
1.2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,,,,Splatana-Wiper,Glooga_Dualies_Deco,Heavy-Splatling,Carbon-Roller-Deco,Order_Dualie_Replicas,Clash-Blaster,Dread_Wringer,Bloblobber_Deco,,0,0,0,6,,,,2024-11-23 17:15:16.546382,,,
1.3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,,,,Splatana-Wiper,Glooga_Dualies_Deco,Heavy-Splatling,Carbon-Roller-Deco,Order_Dualie_Replicas,Clash-Blaster,Dread_Wringer,Bloblobber_Deco,,0,0,0,6,,,,2024-11-23 17:15:16.546382,,,
1.3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,99,,,Splatana-Wiper,Glooga_Dualies_Deco,Heavy-Splatling,Carbon-Roller-Deco,Order_Dualie_Replicas,Clash-Blaster,Dread_Wringer,Bloblobber_Deco,,0,0,0,6,,,,2024-11-23 17:15:16.546382,,,
1.3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,98,,,Splatana-Wiper,Glooga_Dualies_Deco,Heavy-Splatling,Carbon-Roller-Deco,Order_Dualie_Replicas,Clash-Blaster,Dread_Wringer,Bloblobber_Deco,,0,0,0,6,,,,2024-11-23 17:15:16.546382,,,
1.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,97,,,Splatana-Wiper,Glooga_Dualies_Deco,Heavy-Splatling,Carbon-Roller-Deco,Order_Dualie_Replicas,Clash-Blaster,Dread_Wringer,Bloblobber_Deco,,0,0,0,5,,,,2024-11-23 17:15:16.546382,,,
1.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,7,,,Splatana-Wiper,Glooga_Dualies_Deco,Heavy-Splatling,Carbon-Roller-Deco,Order_Dualie_Replicas,Clash-Blaster,Dread_Wringer,Bloblobber_Deco,,0,0,0,5,ガ,,,2024-11-23 17:15:16.546382,,,
1.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,97,,,Splatana-Wiper,Glooga_Dualies_Deco,Heavy-Splatling,Carbon-Roller-Deco,Order_Dualie_Replicas,Clash-Blaster,Dread_Wringer,Bloblobber_Deco,,0,0,0,5,,,,2024-11-23 17:15:16.546382,,,
1.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,,,Splatana-Wiper,Glooga_Dualies_Deco,Heavy-Splatling,Carbon-Roller-Deco,Order_Dualie_Replicas,Clash-Blaster,Dread_Wringer,Bloblobber_Deco,,0,0,0,6,,,,2024-11-23 17:15:16.546382,,,
1.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,96,,,Splatana-Wiper,Glooga_Dualies_Deco,Heavy-Splatling,Carbon-Roller-Deco,Order_Dualie_Replicas,Clash-Blaster,Dread_Wringer,Bloblobber_Deco,,0,0,0,5,,,,2024-11-23 17:15:16.546382,,,
1.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,96,,,Splatana-Wiper,Glooga_Dualies_Deco,Heavy-Splatling,Carbon-Roller-Deco,Order_Dualie_Replicas,Clash-Blaster,Dread_Wringer,Bloblobber_Deco,,0,0,0,6,,,,2024-11-23 17:15:16.546382,,,
1.6,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,,,Splatana-Wiper,Glooga_Dualies_Deco,Heavy-Splatling,Carbon-Roller-Deco,Order_Dualie_Replicas,Clash-Blaster,Dread_Wringer,Bloblobber_Deco,,0,0,0,6,,,,2024-11-23 17:15:16.546382,,,
1.6,,,,,,,,,,95,,,,,,,,,,,,0,0,0,6,,,,2024-11-23 17:15:16.546382,,,
1.6,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,,94,,,Splatana-Wiper,Glooga_Dualies_Deco,Heavy-Splatling,Carbon-Roller-Deco,Order_Dualie_Replicas,Clash-Blaster,Dread_Wringer,Bloblobber_Deco,,0,0,0,6,,,,2024-11-23 17:15:16.546382,,,
1.7,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,,94,,,Splatana-Wiper,Glooga_Dualies_Deco,Heavy-Splatling,Carbon-Roller-Deco,Order_Dualie_Replicas,Clash-Blaster,Dread_Wringer,Bloblobber_Deco,,0,0,0,6,,,,2024-11-23 17:15:16.546382,,,
1.7,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,,94,,,Splatana-Wiper,Glooga_Dualies_Deco,Heavy-Splatling,Carbon-Roller-Deco,Order_Dualie_Replicas,Clash-Blaster,Dread_Wringer,Bloblobber_Deco,,0,0,0,6,,,,2024-11-23 17:15:16.546382,,,
1.7,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,,94,,,Splatana-Wiper,Glooga_Dualies_Deco,Heavy-Splatling,Carbon-Roller-Deco,Order_Dualie_Replicas,Clash-Blaster,Dread_Wringer,Bloblobber_Deco,,0,0,0,5,,,,2024-11-23 17:15:16.546382,,,
1.8,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,,93,,,Splatana-Wiper,Glooga_Dualies_Deco,Heavy-Splatling,Carbon-Roller-Deco,Order_Dualie_Replicas,Clash-Blaster,Dread_Wringer,Bloblobber_Deco,,0,0,0,4,,,,2024-11-23 17:15:16.546382,,,
